(178, 11567541)
(179, 11699127)
(180, 11239344)
(181, 10779047)
(182, 11174062)
(183, 12030140)
(184, 11964347)
(185, 12228545)
(186, 11833532)
(187, 11439544)
(188, 10716336)
(189, 9663648)
(190, 7952776)
(191, 4598362)
(192, 6836102)
(193, 7560338)
(194, 7428239)
(195, 7559050)
(196, 8478610)
(197, 8279688)
(198, 7554422)
(199, 7749745)
(200, 9458823)
(201, 13206968)
(202, 13008049)
(203, 11953565)
(204, 11951511)
(205, 12148377)
(206, 13462956)
(207, 13068198)
(208, 15041221)
(209, 14909635)
(210, 14515393)
(211, 13068460)
(212, 10832015)
(213, 10109062)
(214, 10701971)
(215, 11031963)
(216, 11164319)
(217, 8599675)
(218, 6429787)
(219, 8404604)
(220, 8931460)
(221, 5708373)
(222, 6564193)
(223, 11038117)
(224, 12090294)
(225, 9261708)
(226, 5906522)
(227, 3802429)
(228, 5776734)
(229, 6304104)
(230, 7817861)
(231, 9266334)
(232, 9660840)
(233, 9266595)
(234, 8806302)
(235, 8674716)
(236, 8937892)
(237, 9135271)
(238, 8937379)
(239, 8280478)
(240, 5123442)
(241, 3545182)
(242, 3939681)
(243, 6045057)
(244, 8545190)
(245, 8874409)
(246, 7492243)
(247, 7689874)
(248, 8939171)
(249, 9465514)
(250, 8807838)
(251, 9136803)
(252, 9333667)
(253, 8478358)
(254, 8478356)
(255, 8675221)
(256, 9464226)
(257, 8937369)
(258, 5581928)
(259, 7424132)
(260, 9661354)
(261, 9792940)
(262, 9134758)
(263, 9068965)
(264, 8411294)
(265, 8806052)
(266, 8806822)
(267, 8806822)
(268, 6306686)
(269, 5648756)
(270, 8675747)
(271, 9136296)
(272, 8741279)
(273, 8412313)
(274, 8478106)
(275, 8807071)
(276, 8938658)
(277, 8609693)
(278, 8280730)
(279, 8280730)
(280, 7293581)
(281, 8214683)
(282, 9069994)
(283, 9135787)
(284, 8806822)
(285, 8609443)
(286, 8477858)
(287, 8346784)
(288, 6965131)
(289, 6307969)
(290, 7031692)
(291, 8215966)
(292, 7952796)
(293, 8413347)
(294, 9005229)
(295, 7491990)
(296, 6110085)
(297, 7162773)
(298, 8347049)
(299, 8873393)
(300, 15903426)
(301, 15837631)
(302, 14916270)
(303, 15705786)
(304, 15638965)
(305, 13994138)
(306, 11756917)
(307, 13204363)
(308, 15638704)
(309, 15901876)
(310, 15967928)
(311, 15771065)
(312, 15573687)
(313, 15311028)
(314, 15113908)
(315, 15048117)
(316, 15442873)
(317, 15311287)
(318, 14916531)
(319, 14587566)
(320, 14784432)
(321, 15244983)
(322, 15508157)
(323, 15508157)
(324, 15508416)
(325, 15508416)
(326, 15574210)
(327, 15640003)
(328, 15639749)
(329, 15574726)
(330, 15772105)
(331, 16231116)
(332, 15767744)
(333, 14910640)
(334, 14187685)
(335, 14648236)
(336, 14977712)
(337, 14780333)
(338, 14648745)
(339, 14911917)
(340, 15701175)
(341, 15438003)
(342, 15436974)
(343, 15765426)
(344, 15764654)
(345, 15501225)
(346, 14579353)
(347, 11816817)
(348, 13329802)
(349, 15106726)
(350, 15567793)
(351, 15370927)
(352, 15831992)
(353, 15833019)
(354, 15505083)
(355, 15637696)
(356, 15440834)
(357, 13139106)
(358, 10508414)
(359, 11891094)
(360, 14128571)
(361, 14260670)
(362, 13603256)
(363, 13735355)
(364, 13341371)
(365, 13210298)
(366, 13408195)
(367, 13540294)
(368, 12882112)
(369, 11698866)
(370, 11633075)
(371, 12093885)
(372, 11370934)
(373, 10976176)
(374, 11370934)
(375, 11370934)
(376, 11896508)
(377, 11106992)
(378, 11370164)
(379, 11436727)
(380, 11109300)
(381, 10321067)
(382, 11243194)
(383, 11178427)
(384, 7035267)
(385, 4930663)
(386, 5655930)
(387, 4340844)
(388, 4077935)
(389, 5196418)
(390, 6446485)
(391, 6577555)
(392, 6314121)
(393, 6774411)
(394, 5655154)
(395, 2891329)
(396, 5192796)
(397, 10915756)
(398, 12295356)
(399, 12425402)
(400, 12489398)
(401, 12817337)
(402, 12553138)
(403, 13211068)
(404, 12948409)
(405, 12619958)
(406, 12554420)
(407, 12488884)
(408, 12422832)
(409, 12356269)
(410, 12421803)
(411, 12815793)
(412, 13012406)
(413, 13077688)
(414, 12946613)
(415, 12946613)
(416, 12946868)
(417, 13012659)
(418, 13078965)
(419, 13144756)
(420, 12750768)
(421, 12487596)
(422, 12684975)
(423, 13211319)
(424, 12882613)
(425, 12158890)
(426, 12158892)
(427, 12816822)
(428, 12620211)
(429, 12817590)
(430, 12948660)
(431, 12685488)
(432, 12749996)
(433, 13013168)
(434, 13341875)
(435, 13407668)
(436, 13210289)
(437, 13144496)
(438, 13013168)
(439, 12816559)
(440, 12816561)
(441, 12751281)
(442, 12686004)
(443, 12686004)
(444, 12684975)
(445, 12619180)
(446, 12684975)
(447, 12948147)
(448, 13013686)
(449, 12816307)
(450, 12750516)
(451, 12882102)
(452, 12816310)
(453, 12553138)
(454, 12487091)
(455, 12684470)
(456, 12816058)
(457, 12816058)
(458, 12750267)
(459, 12816060)
(460, 13012669)
(461, 12420532)
(462, 12289462)
(463, 12355256)
(464, 12750273)
(465, 12158138)
(466, 11698103)
(467, 11237552)
(468, 11171760)
(469, 11763896)
(470, 12223933)
(471, 11829173)
(472, 11434156)
(473, 11434156)
(474, 11893935)
(475, 11960500)
(476, 12290494)
(477, 11698616)
(478, 11370162)
(479, 11567541)
(480, 11502516)
(481, 11305391)
(482, 11371696)
(483, 11635382)
(484, 11635382)
(485, 11833787)
(486, 11372981)
(487, 10978993)
(488, 10321578)
(489, 9861027)
(490, 8808085)
(491, 5716843)
(492, 6507650)
(493, 7692694)
(494, 7757204)
(495, 7427464)
(496, 8347537)
(497, 8740752)
(498, 8475524)
(499, 8671360)
(500, 8603514)
(501, 11299228)
(502, 13008049)
(503, 12414116)
(504, 12149147)
(505, 12674721)
(506, 12871332)
(507, 13133991)
(508, 15107012)
(509, 15107014)
(510, 14581184)
(511, 12936874)
(512, 10897807)
(513, 10109062)
(514, 10570383)
(515, 10768791)
(516, 10703768)
(517, 10244500)
(518, 7482475)
(519, 6101849)
(520, 6431326)
(521, 6497889)
(522, 7024231)
(523, 7222123)
(524, 11761329)
(525, 11893428)
(526, 8604035)
(527, 3934015)
(528, 3802944)
(529, 5185623)
(530, 6436208)
(531, 6831993)
(532, 8805785)
(533, 9003423)
(534, 9003681)
(535, 8806302)
(536, 8806304)
(537, 9003685)
(538, 9003172)
(539, 8477855)
(540, 6636681)
(541, 4466538)
(542, 3413337)
(543, 4334438)
(544, 7360916)
(545, 9137581)
(546, 8018585)
(547, 7558288)
(548, 8544413)
(549, 9465514)
(550, 9071010)
(551, 9136803)
(552, 9136288)
(553, 8544151)
(554, 8873114)
(555, 9201565)
(556, 9069468)
(557, 8608404)
(558, 5384549)
(559, 7226753)
(560, 9463975)
(561, 9661354)
(562, 9003172)
(563, 8937379)
(564, 8740259)
(565, 8871845)
(566, 8609443)
(567, 8741029)
(568, 6569858)
(569, 6043514)
(570, 8741540)
(571, 8873124)
(572, 8609693)
(573, 8412313)
(574, 8478106)
(575, 8872864)
(576, 8938658)
(577, 8609693)
(578, 8214937)
(579, 8083351)
(580, 7096202)
(581, 7951511)
(582, 8675236)
(583, 8872615)
(584, 8675236)
(585, 8543650)
(586, 8412065)
(587, 8215198)
(588, 6767752)
(589, 6242176)
(590, 7229071)
(591, 8347552)
(592, 7952796)
(593, 8215968)
(594, 8544678)
(595, 7097232)
(596, 5781374)
(597, 6833808)
(598, 8018084)
(599, 8610221)
(600, 15442873)
(601, 15903424)
(602, 15113649)
(603, 15705786)
(604, 15507379)
(605, 12875657)
(606, 11230573)
(607, 13599121)
(608, 15375532)
(609, 15638704)
(610, 15902135)
(611, 15771065)
(612, 15442101)
(613, 15113649)
(614, 15113908)
(615, 15311287)
(616, 15771325)
(617, 15442360)
(618, 14981811)
(619, 14718639)
(620, 14916018)
(621, 15376569)
(622, 15573950)
(623, 15442364)
(624, 15376317)
(625, 15573696)
(626, 15705283)
(627, 15771076)
(628, 15836871)
(629, 15771335)
(630, 15639749)
(631, 15704772)
(632, 14846642)
(633, 14252708)
(634, 13858720)
(635, 14582443)
(636, 15175091)
(637, 15175091)
(638, 15043503)
(639, 15240882)
(640, 15372210)
(641, 15438003)
(642, 15634353)
(643, 15502254)
(644, 16159412)
(645, 15303846)
(646, 12802942)
(647, 11685231)
(648, 14185111)
(649, 15369898)
(650, 15830965)
(651, 15699892)
(652, 15766199)
(653, 15504054)
(654, 15241911)
(655, 15506110)
(656, 14783418)
(657, 11494794)
(658, 9916277)
(659, 12483231)
(660, 13602227)
(661, 14523842)
(662, 12945326)
(663, 13209525)
(664, 13078199)
(665, 13012919)
(666, 13079230)
(667, 13013950)
(668, 12618940)
(669, 11830452)
(670, 11633075)
(671, 11699127)
(672, 10976176)
(673, 11041969)
(674, 11634106)
(675, 11107762)
(676, 11567543)
(677, 10975406)
(678, 11370164)
(679, 11173555)
(680, 11306679)
(681, 10452653)
(682, 10980022)
(683, 11046841)
(684, 6903681)
(685, 4996456)
(686, 5129586)
(687, 3353949)
(688, 3485798)
(689, 4999552)
(690, 6380692)
(691, 6380176)
(692, 6248328)
(693, 6708618)
(694, 5589361)
(695, 3022915)
(696, 5258589)
(697, 10784170)
(698, 11966391)
(699, 12096437)
(700, 12292019)
(701, 12685751)
(702, 12355759)
(703, 12816310)
(704, 13211580)
(705, 12883385)
(706, 12817592)
(707, 12554677)
(708, 12225453)
(709, 12027304)
(710, 12224170)
(711, 12749746)
(712, 13341371)
(713, 13209787)
(714, 13078199)
(715, 13012406)
(716, 13078454)
(717, 13078452)
(718, 12947379)
(719, 12881584)
(720, 12948147)
(721, 12750768)
(722, 12948147)
(723, 13408698)
(724, 13145785)
(725, 12422062)
(726, 12356271)
(727, 12816822)
(728, 12488625)
(729, 12751797)
(730, 13014453)
(731, 12882867)
(732, 13013168)
(733, 13144754)
(734, 13210289)
(735, 13078703)
(736, 13078703)
(737, 13078703)
(738, 12947375)
(739, 12750766)
(740, 12750768)
(741, 12685488)
(742, 12620211)
(743, 12620211)
(744, 12882354)
(745, 12750768)
(746, 12816561)
(747, 12948147)
(748, 12947893)
(749, 12750514)
(750, 12750516)
(751, 12882102)
(752, 12816310)
(753, 12487345)
(754, 12421298)
(755, 12750263)
(756, 13013437)
(757, 12816058)
(758, 12552886)
(759, 12487093)
(760, 12946876)
(761, 12749497)
(762, 12289462)
(763, 12881600)
(764, 12750273)
(765, 12816068)
(766, 12092861)
(767, 11895482)
(768, 11632310)
(769, 11895482)
(770, 11960761)
(771, 11566001)
(772, 11302570)
(773, 11368363)
(774, 11828142)
(775, 11894707)
(776, 12158908)
(777, 11895995)
(778, 11633334)
(779, 11567541)
(780, 11502516)
(781, 11568563)
(782, 11569075)
(783, 11503796)
(784, 11635382)
(785, 11767994)
(786, 11438774)
(787, 10781614)
(788, 9795234)
(789, 9466269)
(790, 8479890)
(791, 5387878)
(792, 6047099)
(793, 7495315)
(794, 7560338)
(795, 6901377)
(796, 7755400)
(797, 8609166)
(798, 8936075)
(799, 9460876)
(800, 8998272)
(801, 8535922)
(802, 9981569)
(803, 10111615)
(804, 11754643)
(805, 13990579)
(806, 13068709)
(807, 12344475)
(808, 15107011)
(809, 15370184)
(810, 14778817)
(811, 13068458)
(812, 11227026)
(813, 10503562)
(814, 10504590)
(815, 10505617)
(816, 10901401)
(817, 11889323)
(818, 9850510)
(819, 6759009)
(820, 5707090)
(821, 6629475)
(822, 7353196)
(823, 5774164)
(824, 7287403)
(825, 11038117)
(826, 11235755)
(827, 8210047)
(828, 5118034)
(829, 3869250)
(830, 4199246)
(831, 6437235)
(832, 7424132)
(833, 8411286)
(834, 9069474)
(835, 8872095)
(836, 8608925)
(837, 8806304)
(838, 9003683)
(839, 8806820)
(840, 7491990)
(841, 6110850)
(842, 4531818)
(843, 3413336)
(844, 4926575)
(845, 7097998)
(846, 7360655)
(847, 7689874)
(848, 8478620)
(849, 9531307)
(850, 9136803)
(851, 9005217)
(852, 9267874)
(853, 9070493)
(854, 9333665)
(855, 9201565)
(856, 9069466)
(857, 8739990)
(858, 5516135)
(859, 7292546)
(860, 9529768)
(861, 9792940)
(862, 9069478)
(863, 8937892)
(864, 9069224)
(865, 8871845)
(866, 8346271)
(867, 8675236)
(868, 6898823)
(869, 6372479)
(870, 8872867)
(871, 8543902)
(872, 8609693)
(873, 8478106)
(874, 8543899)
(875, 8872864)
(876, 8938658)
(877, 8609693)
(878, 8149144)
(879, 7951765)
(880, 6767237)
(881, 7490960)
(882, 8148892)
(883, 8477857)
(884, 8477857)
(885, 8477857)
(886, 8280479)
(887, 8017819)
(888, 6438787)
(889, 5913211)
(890, 7360657)
(891, 8544931)
(892, 7952796)
(893, 8150175)
(894, 8215713)
(895, 6965646)
(896, 5518202)
(897, 6636429)
(898, 7886498)
(899, 8478635)
(900, 15311287)
(901, 16035010)
(902, 15047856)
(903, 15574200)
(904, 15310514)
(905, 12217729)
(906, 11493491)
(907, 14454430)
(908, 15507118)
(909, 15638963)
(910, 15836344)
(911, 15836858)
(912, 15574200)
(913, 15245235)
(914, 15113908)
(915, 15376567)
(916, 15837118)
(917, 15376567)
(918, 14981298)
(919, 14850225)
(920, 15244470)
(921, 15442362)
(922, 15442364)
(923, 15244985)
(924, 15178938)
(925, 15376317)
(926, 15442111)
(927, 15507904)
(928, 15704772)
(929, 15705285)
(930, 15442113)
(931, 15309244)
(932, 14253735)
(933, 13857950)
(934, 13792927)
(935, 14714029)
(936, 15438263)
(937, 15504056)
(938, 15438261)
(939, 15569847)
(940, 15306417)
(941, 15239854)
(942, 15305388)
(943, 15108009)
(944, 16356791)
(945, 14909345)
(946, 11948403)
(947, 13198470)
(948, 14909347)
(949, 15436461)
(950, 15831478)
(951, 15831991)
(952, 15503541)
(953, 15109296)
(954, 14978739)
(955, 15111354)
(956, 14191281)
(957, 10244727)
(958, 10442621)
(959, 13009575)
(960, 13536434)
(961, 13932219)
(962, 12551081)
(963, 12880560)
(964, 13078199)
(965, 13012919)
(966, 12881851)
(967, 12750778)
(968, 12618940)
(969, 12159417)
(970, 11830454)
(971, 11501748)
(972, 10976176)
(973, 11436727)
(974, 11305141)
(975, 11041969)
(976, 10778027)
(977, 11172785)
(978, 11041199)
(979, 10778797)
(980, 11043507)
(981, 10255274)
(982, 10519471)
(983, 10783669)
(984, 6640509)
(985, 5128042)
(986, 4800621)
(987, 2696019)
(988, 3091040)
(989, 4999552)
(990, 6314899)
(991, 6117004)
(992, 6116742)
(993, 6511239)
(994, 5260653)
(995, 2957123)
(996, 5061210)
(997, 10455205)
(998, 11571633)
(999, 11701679)
(1000, 12094640)
(1001, 12619958)
(1002, 12158380)
(1003, 12487345)
(1004, 13211580)
(1005, 12883385)
(1006, 12751799)
(1007, 12620470)
(1008, 12422832)
(1009, 12224683)
(1010, 12355756)
(1011, 12815539)
(1012, 13275578)
(1013, 13143994)
(1014, 12946613)
(1015, 12946613)
(1016, 13012661)
(1017, 13012659)
(1018, 12815793)
(1019, 12684205)
(1020, 12816561)
(1021, 12684975)
(1022, 12948147)
(1023, 13474491)
(1024, 13277371)
(1025, 12751027)
(1026, 12619443)
(1027, 12948408)
(1028, 12554418)
(1029, 12751797)
(1030, 13014199)
(1031, 12948660)
(1032, 12948145)
(1033, 13144754)
(1034, 13144496)
(1035, 12947117)
(1036, 13276082)
(1037, 13210802)
(1038, 13144754)
(1039, 13013938)
(1040, 12948660)
(1041, 12948660)
(1042, 12817590)
(1043, 12817590)
(1044, 13145526)
(1045, 13013940)
(1046, 13079733)
(1047, 13211319)
(1048, 13145272)
(1049, 12882100)
(1050, 12750516)
(1051, 12816309)
(1052, 12750517)
(1053, 12355759)
(1054, 12355505)
(1055, 12947642)
(1056, 13276609)
(1057, 13013437)
(1058, 12618679)
(1059, 12552886)
(1060, 13275841)
(1061, 13210048)
(1062, 12355255)
(1063, 13078978)
(1064, 12487355)
(1065, 13079238)
(1066, 12158908)
(1067, 12158654)
(1068, 12158654)
(1069, 11961529)
(1070, 11763380)
(1071, 11368622)
(1072, 11302570)
(1073, 11434156)
(1074, 11762349)
(1075, 11763121)
(1076, 11698357)
(1077, 12093628)
(1078, 12225214)
(1079, 11830967)
(1080, 11502000)
(1081, 11436977)
(1082, 11634868)
(1083, 11635382)
(1084, 11766968)
(1085, 11965373)
(1086, 11833532)
(1087, 11044786)
(1088, 9597855)
(1089, 9268890)
(1090, 8150925)
(1091, 4467289)
(1092, 5916283)
(1093, 7101070)
(1094, 7100557)
(1095, 6704768)
(1096, 7295363)
(1097, 7885956)
(1098, 8673417)
(1099, 10185369)
(1100, 11169954)
(1101, 8668278)
(1102, 7810913)
(1103, 7875166)
(1104, 10110332)
(1105, 13530541)
(1106, 13595307)
(1107, 11949969)
(1108, 14778300)
(1109, 15567303)
(1110, 15107011)
(1111, 13462957)
(1112, 12147356)
(1113, 11227283)
(1114, 10570382)
(1115, 10308238)
(1116, 11493538)
(1117, 12152238)
(1118, 11692714)
(1119, 10443160)
(1120, 7878259)
(1121, 6562912)
(1122, 7352682)
(1123, 7221610)
(1124, 5182027)
(1125, 7747954)
(1126, 9656466)
(1127, 11433904)
(1128, 9197200)
(1129, 5119317)
(1130, 2687029)
(1131, 4989019)
(1132, 6042479)
(1133, 7621768)
(1134, 9069216)
(1135, 9201060)
(1136, 8937888)
(1137, 9003683)
(1138, 8937890)
(1139, 8609695)
(1140, 8281761)
(1141, 7689881)
(1142, 6439814)
(1143, 4268899)
(1144, 3874141)
(1145, 4861034)
(1146, 5584244)
(1147, 6966151)
(1148, 8478619)
(1149, 9597354)
(1150, 9136803)
(1151, 9005215)
(1152, 9531044)
(1153, 9531044)
(1154, 9465251)
(1155, 8609942)
(1156, 9069466)
(1157, 8871574)
(1158, 5647719)
(1159, 7227010)
(1160, 9398181)
(1161, 9727147)
(1162, 9003683)
(1163, 8872099)
(1164, 9003431)
(1165, 8871845)
(1166, 8412064)
(1167, 8675236)
(1168, 6833030)
(1169, 6306686)
(1170, 8741281)
(1171, 8346521)
(1172, 8741279)
(1173, 8609692)
(1174, 8609692)
(1175, 8741278)
(1176, 8807072)
(1177, 8609693)
(1178, 8280730)
(1179, 8017558)
(1180, 6833030)
(1181, 7425167)
(1182, 8083099)
(1183, 8412064)
(1184, 8609443)
(1185, 8741029)
(1186, 8543651)
(1187, 8215198)
(1188, 6175615)
(1189, 5518453)
(1190, 7426450)
(1191, 8544931)
(1192, 7952796)
(1193, 8281761)
(1194, 8215713)
(1195, 7360404)
(1196, 5452409)
(1197, 6636683)
(1198, 7952289)
(1199, 8478635)
(1200, 15639739)
(1201, 16100290)
(1202, 14916270)
(1203, 15245235)
(1204, 14849963)
(1205, 11626106)
(1206, 12151934)
(1207, 15046826)
(1208, 15770549)
(1209, 15573170)
(1210, 15638965)
(1211, 15771065)
(1212, 15639993)
(1213, 15311028)
(1214, 15047602)
(1215, 15113395)
(1216, 15507896)
(1217, 15113138)
(1218, 14980784)
(1219, 14915505)
(1220, 15375542)
(1221, 15376056)
(1222, 15178679)
(1223, 14981300)
(1224, 15244474)
(1225, 15376060)
(1226, 15310012)
(1227, 15310012)
(1228, 15638209)
(1229, 15704772)
(1230, 15441600)
(1231, 15177145)
(1232, 14187942)
(1233, 13924513)
(1234, 14121892)
(1235, 14911408)
(1236, 15437750)
(1237, 15437750)
(1238, 15306162)
(1239, 15371955)
(1240, 15831991)
(1241, 15174061)
(1242, 15305388)
(1243, 15371181)
(1244, 15962035)
(1245, 13790866)
(1246, 11553645)
(1247, 14185365)
(1248, 15238312)
(1249, 15370414)
(1250, 15831478)
(1251, 15897784)
(1252, 15503541)
(1253, 15175859)
(1254, 15176631)
(1255, 14980281)
(1256, 13204899)
(1257, 9784690)
(1258, 11824787)
(1259, 13470641)
(1260, 13997244)
(1261, 13405877)
(1262, 13143218)
(1263, 13143732)
(1264, 13275578)
(1265, 13144505)
(1266, 12881851)
(1267, 12816571)
(1268, 12750526)
(1269, 12356796)
(1270, 12027833)
(1271, 11633334)
(1272, 11305141)
(1273, 11897278)
(1274, 10844590)
(1275, 11370934)
(1276, 10514855)
(1277, 12028094)
(1278, 11238578)
(1279, 11107762)
(1280, 10977201)
(1281, 10451883)
(1282, 10518957)
(1283, 10717876)
(1284, 6311544)
(1285, 5325421)
(1286, 4734828)
(1287, 2498640)
(1288, 3156833)
(1289, 5328517)
(1290, 6446485)
(1291, 6051211)
(1292, 6248328)
(1293, 6577032)
(1294, 4997481)
(1295, 2825537)
(1296, 4929624)
(1297, 10257572)
(1298, 11374256)
(1299, 11635632)
(1300, 12160433)
(1301, 12685751)
(1302, 12224173)
(1303, 12487345)
(1304, 12882615)
(1305, 12422834)
(1306, 12357041)
(1307, 12488884)
(1308, 12686006)
(1309, 12619443)
(1310, 12553137)
(1311, 12683953)
(1312, 13012406)
(1313, 12880822)
(1314, 12749234)
(1315, 12749234)
(1316, 12749746)
(1317, 12750000)
(1318, 12750000)
(1319, 12749998)
(1320, 12290217)
(1321, 12224424)
(1322, 12553389)
(1323, 13079733)
(1324, 13145272)
(1325, 12816307)
(1326, 12684723)
(1327, 12816822)
(1328, 12686006)
(1329, 12883383)
(1330, 13014199)
(1331, 12817074)
(1332, 12882352)
(1333, 13013938)
(1334, 13079216)
(1335, 12816044)
(1336, 13342388)
(1337, 13342388)
(1338, 13342133)
(1339, 13211317)
(1340, 13146039)
(1341, 13079992)
(1342, 12949178)
(1343, 12949176)
(1344, 12882354)
(1345, 12882354)
(1346, 13013686)
(1347, 13342651)
(1348, 13276858)
(1349, 13013686)
(1350, 12816309)
(1351, 12816309)
(1352, 12947896)
(1353, 12487345)
(1354, 12487091)
(1355, 13145021)
(1356, 13342400)
(1357, 12947642)
(1358, 12618679)
(1359, 12684472)
(1360, 13473220)
(1361, 13407427)
(1362, 12421048)
(1363, 12881599)
(1364, 12224183)
(1365, 13013445)
(1366, 12356285)
(1367, 12422080)
(1368, 12487873)
(1369, 12093115)
(1370, 11763380)
(1371, 11500206)
(1372, 11499949)
(1373, 11499949)
(1374, 11762349)
(1375, 11763121)
(1376, 11960759)
(1377, 12027835)
(1378, 12027835)
(1379, 11699381)
(1380, 11633586)
(1381, 11634356)
(1382, 11634868)
(1383, 11372210)
(1384, 11701175)
(1385, 11767994)
(1386, 11767739)
(1387, 10913200)
(1388, 9334683)
(1389, 9400476)
(1390, 8545683)
(1391, 4467289)
(1392, 6245761)
(1393, 6707339)
(1394, 6903691)
(1395, 7165832)
(1396, 7624841)
(1397, 7491968)
(1398, 8739723)
(1399, 11370156)
(1400, 12946878)
(1401, 12221100)
(1402, 10442633)
(1403, 9519989)
(1404, 9518706)
(1405, 11359883)
(1406, 13398696)
(1407, 12345238)
(1408, 13988782)
(1409, 15369922)
(1410, 15107265)
(1411, 13594540)
(1412, 12805539)
(1413, 11819672)
(1414, 10767245)
(1415, 10110344)
(1416, 11493024)
(1417, 11690916)
(1418, 11889578)
(1419, 12416436)
(1420, 10772124)
(1421, 8404089)
(1422, 7944306)
(1423, 7550061)
(1424, 7221610)
(1425, 6695266)
(1426, 6301021)
(1427, 9328012)
(1428, 10644388)
(1429, 9395349)
(1430, 4790611)
(1431, 2228270)
(1432, 4200273)
(1433, 5845357)
(1434, 7884940)
(1435, 9069216)
(1436, 9464487)
(1437, 9332646)
(1438, 8740509)
(1439, 8017558)
(1440, 9005484)
(1441, 8282018)
(1442, 7624088)
(1443, 6045310)
(1444, 5123695)
(1445, 4465763)
(1446, 4071005)
(1447, 5387119)
(1448, 7820689)
(1449, 9465768)
(1450, 9399975)
(1451, 9268387)
(1452, 9399971)
(1453, 9136799)
(1454, 9136799)
(1455, 8609942)
(1456, 9003673)
(1457, 8806294)
(1458, 5516646)
(1459, 6963838)
(1460, 8937630)
(1461, 9266853)
(1462, 8674718)
(1463, 8477339)
(1464, 8740513)
(1465, 8872099)
(1466, 8675234)
(1467, 8806820)
(1468, 6569858)
(1469, 5846135)
(1470, 8478109)
(1471, 8412314)
(1472, 8872865)
(1473, 8807071)
(1474, 8675485)
(1475, 8609692)
(1476, 8675486)
(1477, 8609693)
(1478, 8412316)
(1479, 8149144)
(1480, 7030409)
(1481, 7622546)
(1482, 8214685)
(1483, 8609443)
(1484, 8806822)
(1485, 8938408)
(1486, 8806823)
(1487, 8478370)
(1488, 6438787)
(1489, 5452660)
(1490, 7558038)
(1491, 8479140)
(1492, 7952796)
(1493, 8413347)
(1494, 8215713)
(1495, 7689369)
(1496, 5518202)
(1497, 6702476)
(1498, 7952289)
(1499, 8412840)
